date_key,time_key,zone_id,building_id,container_id,fill_level_percent,truck_id
20250907,080000,Z3,B185,C034,31,T000
20250907,080000,Z3,B027,C035,44,T000
20250907,080000,Z2,B093,C036,52,T000
20250907,080000,Z3,B232,C037,48,T000
20250907,080000,Z1,B212,C038,49,T000
20250907,080000,Z4,B190,C039,21,T000
20250907,080000,Z5,B241,C040,46,T000
20250907,080000,Z2,B154,C041,51,T000
20250907,080000,Z3,B268,C042,54,T000
20250907,080000,Z5,B211,C043,40,T000
20250907,080000,Z3,B268,C044,55,T000
20250907,080000,Z3,B157,C045,43,T000
20250907,080000,Z5,B016,C046,26,T000
20250907,080000,Z3,B295,C047,22,T000
20250907,080000,Z3,B289,C048,49,T000
20250907,080000,Z3,B124,C049,29,T000
20250907,080000,Z4,B099,C050,7,T006
20250907,080000,Z2,B238,C051,49,T000
20250907,080000,Z2,B030,C052,21,T000
20250907,080000,Z5,B104,C053,36,T000
20250907,080000,Z1,B015,C054,41,T000
20250907,080000,Z1,B212,C055,55,T000
20250907,080000,Z3,B222,C056,38,T000
20250907,080000,Z2,B007,C057,55,T000
20250907,080000,Z4,B080,C058,46,T000
20250907,080000,Z1,B087,C059,53,T000
20250907,080000,Z5,B177,C060,37,T000
20250907,080000,Z2,B112,C061,51,T000
20250907,080000,Z2,B167,C062,49,T000
20250907,080000,Z5,B223,C063,72,T000
20250907,080000,Z5,B042,C064,47,T000
20250907,080000,Z4,B119,C065,24,T000
20250907,080000,Z1,B057,C066,39,T000
20250907,080000,Z3,B139,C067,39,T000
20250907,080000,Z5,B018,C068,25,T000
20250907,080000,Z4,B225,C069,69,T000
20250907,080000,Z2,B026,C070,19,T000
20250907,080000,Z5,B175,C071,70,T000
20250907,080000,Z2,B297,C072,33,T000
20250907,080000,Z4,B022,C073,64,T000
20250907,080000,Z5,B215,C074,47,T000
20250907,080000,Z4,B219,C075,44,T000
20250907,080000,Z3,B237,C076,70,T000
20250907,080000,Z1,B186,C077,65,T000
20250907,080000,Z3,B206,C078,26,T000
20250907,080000,Z2,B233,C079,26,T000
20250907,080000,Z5,B291,C080,9,T002
20250907,080000,Z4,B137,C081,41,T000
20250907,080000,Z1,B103,C082,51,T000
20250907,080000,Z3,B268,C083,52,T000
20250907,080000,Z3,B300,C084,48,T000
20250907,080000,Z1,B191,C085,42,T000
20250907,080000,Z4,B118,C086,36,T000
20250907,080000,Z3,B193,C087,43,T000
20250907,080000,Z5,B094,C088,44,T000
20250907,080000,Z1,B001,C089,47,T000
20250907,080000,Z5,B173,C090,39,T000
20250907,080000,Z4,B036,C091,31,T000
20250907,080000,Z1,B279,C092,31,T000
20250907,080000,Z4,B276,C093,37,T000
20250907,080000,Z5,B005,C094,32,T000
20250907,080000,Z3,B300,C095,30,T000
20250907,080000,Z5,B020,C096,8,T009
20250907,080000,Z4,B086,C097,56,T000
20250907,080000,Z1,B298,C098,38,T000
20250907,080000,Z2,B093,C099,54,T000
20250907,080000,Z5,B104,C100,57,T000
20250908,080000,Z2,B159,C001,55,T000
20250908,080000,Z4,B036,C002,65,T000
20250908,080000,Z3,B232,C003,75,T000
20250908,080000,Z2,B169,C004,62,T000
20250908,080000,Z5,B055,C005,84,T000
20250908,080000,Z3,B105,C006,83,T000
20250908,080000,Z3,B257,C007,40,T000
20250908,080000,Z2,B070,C008,54,T000
20250908,080000,Z3,B261,C009,51,T000
20250908,080000,Z4,B024,C010,33,T000
20250908,080000,Z4,B099,C011,91,T000
20250908,080000,Z1,B019,C012,49,T000
20250908,080000,Z1,B205,C013,52,T000
20250908,080000,Z1,B126,C014,80,T000
20250908,080000,Z3,B187,C015,47,T000
20250908,080000,Z5,B218,C016,53,T000
20250908,080000,Z4,B277,C017,68,T000
20250908,080000,Z3,B155,C018,68,T000
20250908,080000,Z4,B065,C019,24,T000
20250908,080000,Z2,B172,C020,62,T000
20250908,080000,Z4,B236,C021,69,T000
20250908,080000,Z5,B025,C022,60,T000
20250908,080000,Z5,B056,C023,58,T000
20250908,080000,Z4,B113,C024,61,T000
20250908,080000,Z5,B262,C025,79,T000
20250908,080000,Z4,B045,C026,46,T000
20250908,080000,Z1,B181,C027,56,T000
20250908,080000,Z5,B098,C028,63,T000
20250908,080000,Z4,B142,C029,53,T000
20250908,080000,Z5,B253,C030,62,T000
20250908,080000,Z1,B083,C031,74,T000
20250908,080000,Z1,B138,C032,53,T000
20250908,080000,Z5,B254,C033,63,T000
20250908,080000,Z3,B185,C034,41,T000
20250908,080000,Z3,B027,C035,66,T000
20250908,080000,Z2,B093,C036,62,T000
20250908,080000,Z3,B232,C037,61,T000
20250908,080000,Z1,B212,C038,59,T000
20250908,080000,Z4,B190,C039,31,T000
20250908,080000,Z5,B241,C040,66,T000
20250908,080000,Z2,B154,C041,67,T000
20250908,080000,Z3,B268,C042,69,T000
20250908,080000,Z5,B211,C043,52,T000
20250908,080000,Z3,B268,C044,70,T000
20250908,080000,Z3,B157,C045,59,T000
20250908,080000,Z5,B016,C046,43,T000
20250908,080000,Z3,B295,C047,40,T000
20250908,080000,Z3,B289,C048,66,T000
20250908,080000,Z3,B124,C049,45,T000
20250908,080000,Z4,B099,C050,25,T000
20250908,080000,Z2,B238,C051,60,T000
20250908,080000,Z2,B030,C052,35,T000
20250908,080000,Z5,B104,C053,60,T000
20250908,080000,Z1,B015,C054,63,T000
20250908,080000,Z1,B212,C055,76,T000
20250908,080000,Z3,B222,C056,56,T000
20250908,080000,Z2,B007,C057,75,T000
20250908,080000,Z4,B080,C058,57,T000
20250908,080000,Z1,B087,C059,71,T000
20250908,080000,Z5,B177,C060,47,T000
20250908,080000,Z2,B112,C061,67,T000
20250908,080000,Z2,B167,C062,65,T000
20250908,080000,Z5,B223,C063,82,T000
20250908,080000,Z5,B042,C064,59,T000
20250908,080000,Z4,B119,C065,49,T000
20250908,080000,Z1,B057,C066,55,T000
20250908,080000,Z3,B139,C067,54,T000
20250908,080000,Z5,B018,C068,40,T000
20250908,080000,Z4,B225,C069,82,T000
20250908,080000,Z2,B026,C070,44,T000
20250908,080000,Z5,B175,C071,91,T000
20250908,080000,Z2,B297,C072,52,T000
20250908,080000,Z4,B022,C073,82,T000
20250908,080000,Z5,B215,C074,65,T000
20250908,080000,Z4,B219,C075,61,T000
20250908,080000,Z3,B237,C076,81,T000
20250908,080000,Z1,B186,C077,89,T000
20250908,080000,Z3,B206,C078,43,T000
20250908,080000,Z2,B233,C079,49,T000
20250908,080000,Z5,B291,C080,30,T000
20250908,080000,Z4,B137,C081,56,T000
20250908,080000,Z1,B103,C082,75,T000
20250908,080000,Z3,B268,C083,62,T000
20250908,080000,Z3,B300,C084,70,T000
20250908,080000,Z1,B191,C085,63,T000
20250908,080000,Z4,B118,C086,53,T000
20250908,080000,Z3,B193,C087,64,T000
20250908,080000,Z5,B094,C088,56,T000
20250908,080000,Z1,B001,C089,60,T000
20250908,080000,Z5,B173,C090,59,T000
20250908,080000,Z4,B036,C091,53,T000
20250908,080000,Z1,B279,C092,41,T000
20250908,080000,Z4,B276,C093,62,T000
20250908,080000,Z5,B005,C094,55,T000
20250908,080000,Z3,B300,C095,46,T000
20250908,080000,Z5,B020,C096,29,T000
20250908,080000,Z4,B086,C097,78,T000
20250908,080000,Z1,B298,C098,55,T000
20250908,080000,Z2,B093,C099,65,T000
20250908,080000,Z5,B104,C100,77,T000
20250909,080000,Z2,B159,C001,65,T000
20250909,080000,Z4,B036,C002,82,T000
20250909,080000,Z3,B232,C003,97,T000
20250909,080000,Z2,B169,C004,82,T000
20250909,080000,Z5,B055,C005,13,T012
20250909,080000,Z3,B105,C006,8,T010
20250909,080000,Z3,B257,C007,65,T000
20250909,080000,Z2,B070,C008,76,T000
20250909,080000,Z3,B261,C009,75,T000
20250909,080000,Z4,B024,C010,53,T000
20250909,080000,Z4,B099,C011,8,T007
20250909,080000,Z1,B019,C012,72,T000
20250909,080000,Z1,B205,C013,74,T000
20250909,080000,Z1,B126,C014,90,T000
20250909,080000,Z3,B187,C015,71,T000
20250909,080000,Z5,B218,C016,73,T000
20250909,080000,Z4,B277,C017,87,T000
20250909,080000,Z3,B155,C018,90,T000
20250909,080000,Z4,B065,C019,43,T000
20250909,080000,Z2,B172,C020,75,T000
20250909,080000,Z4,B236,C021,93,T000
20250909,080000,Z5,B025,C022,71,T000
20250909,080000,Z5,B056,C023,81,T000
20250909,080000,Z4,B113,C024,72,T000
20250909,080000,Z5,B262,C025,100,T000
20250909,080000,Z4,B045,C026,70,T000
20250909,080000,Z1,B181,C027,79,T000
20250909,080000,Z5,B098,C028,77,T000
20250909,080000,Z4,B142,C029,75,T000
20250909,080000,Z5,B253,C030,86,T000
20250909,080000,Z1,B083,C031,84,T000
20250909,080000,Z1,B138,C032,76,T000
20250909,080000,Z5,B254,C033,87,T000
20250909,080000,Z3,B185,C034,57,T000
20250909,080000,Z3,B027,C035,91,T000
20250909,080000,Z2,B093,C036,82,T000
20250909,080000,Z3,B232,C037,85,T000
20250909,080000,Z1,B212,C038,81,T000
20250909,080000,Z4,B190,C039,55,T000
20250909,080000,Z5,B241,C040,91,T000
20250909,080000,Z2,B154,C041,84,T000
20250909,080000,Z3,B268,C042,83,T000
20250909,080000,Z5,B211,C043,63,T000
20250909,080000,Z3,B268,C044,95,T000
20250909,080000,Z3,B157,C045,75,T000
20250909,080000,Z5,B016,C046,68,T000
20250909,080000,Z3,B295,C047,64,T000
20250909,080000,Z3,B289,C048,88,T000
20250909,080000,Z3,B124,C049,57,T000
20250909,080000,Z4,B099,C050,48,T000
20250909,080000,Z2,B238,C051,80,T000
20250909,080000,Z2,B030,C052,46,T000
20250909,080000,Z5,B104,C053,78,T000
20250909,080000,Z1,B015,C054,79,T000
20250909,080000,Z1,B212,C055,90,T000
20250909,080000,Z3,B222,C056,67,T000
20250909,080000,Z2,B007,C057,94,T000
20250909,080000,Z4,B080,C058,72,T000
20250909,080000,Z1,B087,C059,84,T000
20250909,080000,Z5,B177,C060,65,T000
20250909,080000,Z2,B112,C061,90,T000
20250909,080000,Z2,B167,C062,81,T000
20250909,080000,Z5,B223,C063,5,T008
20250909,080000,Z5,B042,C064,81,T000
20250909,080000,Z4,B119,C065,66,T000
20250909,080000,Z1,B057,C066,69,T000
20250909,080000,Z3,B139,C067,66,T000
20250909,080000,Z5,B018,C068,65,T000
20250909,080000,Z4,B225,C069,8,T004
20250909,080000,Z2,B026,C070,62,T000
20250909,080000,Z5,B175,C071,5,T001
20250909,080000,Z2,B297,C072,74,T000
20250909,080000,Z4,B022,C073,15,T001
20250909,080000,Z5,B215,C074,82,T000
20250909,080000,Z4,B219,C075,80,T000
20250909,080000,Z3,B237,C076,10,T007
20250909,080000,Z1,B186,C077,15,T008
20250909,080000,Z3,B206,C078,66,T000
20250909,080000,Z2,B233,C079,71,T000
20250909,080000,Z5,B291,C080,54,T000
20250909,080000,Z4,B137,C081,74,T000
20250909,080000,Z1,B103,C082,98,T000
20250909,080000,Z3,B268,C083,74,T000
20250909,080000,Z3,B300,C084,92,T000
20250909,080000,Z1,B191,C085,77,T000
20250909,080000,Z4,B118,C086,75,T000
20250909,080000,Z3,B193,C087,82,T000
20250909,080000,Z5,B094,C088,73,T000
20250909,080000,Z1,B001,C089,84,T000
20250909,080000,Z5,B173,C090,71,T000
20250909,080000,Z4,B036,C091,70,T000
20250909,080000,Z1,B279,C092,61,T000
20250909,080000,Z4,B276,C093,86,T000
20250909,080000,Z5,B005,C094,75,T000
20250909,080000,Z3,B300,C095,56,T000
20250909,080000,Z5,B020,C096,47,T000
20250909,080000,Z4,B086,C097,98,T000
20250909,080000,Z1,B298,C098,73,T000
20250909,080000,Z2,B093,C099,86,T000
20250909,080000,Z5,B104,C100,93,T000
20250910,080000,Z2,B159,C001,90,T000
20250910,080000,Z4,B036,C002,8,T010
20250910,080000,Z3,B232,C003,10,T004
20250910,080000,Z2,B169,C004,12,T009
20250910,080000,Z5,B055,C005,27,T000
20250910,080000,Z3,B105,C006,32,T000
20250910,080000,Z3,B257,C007,90,T000
20250910,080000,Z2,B070,C008,94,T000
20250910,080000,Z3,B261,C009,99,T000
20250910,080000,Z4,B024,C010,77,T000
20250910,080000,Z4,B099,C011,19,T000
20250910,080000,Z1,B019,C012,94,T000
20250910,080000,Z1,B205,C013,96,T000
20250910,080000,Z1,B126,C014,14,T015
20250910,080000,Z3,B187,C015,96,T000
20250910,080000,Z5,B218,C016,94,T000
20250910,080000,Z4,B277,C017,8,T015
20250910,080000,Z3,B155,C018,15,T008
20250910,080000,Z4,B065,C019,63,T000
20250910,080000,Z2,B172,C020,87,T000
20250910,080000,Z4,B236,C021,8,T001
20250910,080000,Z5,B025,C022,96,T000
20250910,080000,Z5,B056,C023,11,T012
20250910,080000,Z4,B113,C024,90,T000
20250910,080000,Z5,B262,C025,12,T001
20250910,080000,Z4,B045,C026,95,T000
20250910,080000,Z1,B181,C027,100,T000
20250910,080000,Z5,B098,C028,93,T000
20250910,080000,Z4,B142,C029,99,T000
20250910,080000,Z5,B253,C030,10,T013
20250910,080000,Z1,B083,C031,6,T014
20250910,080000,Z1,B138,C032,93,T000
20250910,080000,Z5,B254,C033,14,T004
20250910,080000,Z3,B185,C034,75,T000
20250910,080000,Z3,B027,C035,13,T008
20250910,080000,Z2,B093,C036,10,T014
20250910,080000,Z3,B232,C037,13,T006
20250910,080000,Z1,B212,C038,11,T012
20250910,080000,Z4,B190,C039,75,T000
20250910,080000,Z5,B241,C040,12,T010
20250910,080000,Z2,B154,C041,12,T015
20250910,080000,Z3,B268,C042,14,T015
20250910,080000,Z5,B211,C043,88,T000
20250910,080000,Z3,B268,C044,6,T007
20250910,080000,Z3,B157,C045,85,T000
20250910,080000,Z5,B016,C046,80,T000
20250910,080000,Z3,B295,C047,81,T000
20250910,080000,Z3,B289,C048,15,T010
20250910,080000,Z3,B124,C049,69,T000
20250910,080000,Z4,B099,C050,64,T000
20250910,080000,Z2,B238,C051,91,T000
20250910,080000,Z2,B030,C052,56,T000
20250910,080000,Z5,B104,C053,98,T000
20250910,080000,Z1,B015,C054,92,T000
20250910,080000,Z1,B212,C055,10,T008
20250910,080000,Z3,B222,C056,81,T000
20250910,080000,Z2,B007,C057,12,T007
20250910,080000,Z4,B080,C058,85,T000
20250910,080000,Z1,B087,C059,11,T004
20250910,080000,Z5,B177,C060,83,T000
20250910,080000,Z2,B112,C061,6,T006
20250910,080000,Z2,B167,C062,13,T012
20250910,080000,Z5,B223,C063,21,T000
20250910,080000,Z5,B042,C064,5,T005
20250910,080000,Z4,B119,C065,76,T000
20250910,080000,Z1,B057,C066,87,T000
20250910,080000,Z3,B139,C067,79,T000
20250910,080000,Z5,B018,C068,81,T000
20250910,080000,Z4,B225,C069,32,T000
20250910,080000,Z2,B026,C070,74,T000
20250910,080000,Z5,B175,C071,18,T000
20250910,080000,Z2,B297,C072,88,T000
20250910,080000,Z4,B022,C073,35,T000
20250910,080000,Z5,B215,C074,10,T005
20250910,080000,Z4,B219,C075,100,T000
20250910,080000,Z3,B237,C076,34,T000
20250910,080000,Z1,B186,C077,28,T000
20250910,080000,Z3,B206,C078,88,T000
20250910,080000,Z2,B233,C079,82,T000
20250910,080000,Z5,B291,C080,79,T000
20250910,080000,Z4,B137,C081,91,T000
20250910,080000,Z1,B103,C082,5,T013
20250910,080000,Z3,B268,C083,91,T000
20250910,080000,Z3,B300,C084,7,T005
20250910,080000,Z1,B191,C085,91,T000
20250910,080000,Z4,B118,C086,89,T000
20250910,080000,Z3,B193,C087,10,T010
20250910,080000,Z5,B094,C088,88,T000
20250910,080000,Z1,B001,C089,15,T009
20250910,080000,Z5,B173,C090,83,T000
20250910,080000,Z4,B036,C091,88,T000
20250910,080000,Z1,B279,C092,71,T000
20250910,080000,Z4,B276,C093,15,T012
20250910,080000,Z5,B005,C094,93,T000
20250910,080000,Z3,B300,C095,79,T000
20250910,080000,Z5,B020,C096,70,T000
20250910,080000,Z4,B086,C097,8,T003
20250910,080000,Z1,B298,C098,95,T000
20250910,080000,Z2,B093,C099,5,T004
20250910,080000,Z5,B104,C100,8,T007
20250911,080000,Z2,B159,C001,14,T005
20250911,080000,Z4,B036,C002,27,T000
20250911,080000,Z3,B232,C003,28,T000
20250911,080000,Z2,B169,C004,24,T000
20250911,080000,Z5,B055,C005,52,T000
20250911,080000,Z3,B105,C006,44,T000
20250911,080000,Z3,B257,C007,11,T010
20250911,080000,Z2,B070,C008,14,T014
20250911,080000,Z3,B261,C009,7,T003
20250911,080000,Z4,B024,C010,93,T000
20250911,080000,Z4,B099,C011,40,T000
20250911,080000,Z1,B019,C012,6,T007
20250911,080000,Z1,B205,C013,9,T004
20250911,080000,Z1,B126,C014,27,T000
20250911,080000,Z3,B187,C015,13,T001
20250911,080000,Z5,B218,C016,5,T008
20250911,080000,Z4,B277,C017,30,T000
20250911,080000,Z3,B155,C018,32,T000
20250911,080000,Z4,B065,C019,88,T000
20250911,080000,Z2,B172,C020,8,T014
20250911,080000,Z4,B236,C021,24,T000
20250911,080000,Z5,B025,C022,15,T010
20250911,080000,Z5,B056,C023,32,T000
20250911,080000,Z4,B113,C024,6,T012
20250911,080000,Z5,B262,C025,34,T000
20250911,080000,Z4,B045,C026,12,T015
20250911,080000,Z1,B181,C027,5,T004
20250911,080000,Z5,B098,C028,14,T006
20250911,080000,Z4,B142,C029,9,T009
20250911,080000,Z5,B253,C030,34,T000
20250911,080000,Z1,B083,C031,16,T000
20250911,080000,Z1,B138,C032,7,T007
20250911,080000,Z5,B254,C033,35,T000
20250911,080000,Z3,B185,C034,91,T000
20250911,080000,Z3,B027,C035,31,T000
20250911,080000,Z2,B093,C036,28,T000
20250911,080000,Z3,B232,C037,31,T000
20250911,080000,Z1,B212,C038,26,T000
20250911,080000,Z4,B190,C039,100,T000
20250911,080000,Z5,B241,C040,24,T000
20250911,080000,Z2,B154,C041,33,T000
20250911,080000,Z3,B268,C042,35,T000
20250911,080000,Z5,B211,C043,10,T003
20250911,080000,Z3,B268,C044,16,T000
20250911,080000,Z3,B157,C045,13,T009
20250911,080000,Z5,B016,C046,95,T000
20250911,080000,Z3,B295,C047,15,T007
20250911,080000,Z3,B289,C048,25,T000
20250911,080000,Z3,B124,C049,79,T000
20250911,080000,Z4,B099,C050,74,T000
20250911,080000,Z2,B238,C051,14,T014
20250911,080000,Z2,B030,C052,78,T000
20250911,080000,Z5,B104,C053,13,T012
20250911,080000,Z1,B015,C054,10,T003
20250911,080000,Z1,B212,C055,21,T000
20250911,080000,Z3,B222,C056,10,T004
20250911,080000,Z2,B007,C057,23,T000
20250911,080000,Z4,B080,C058,5,T006
20250911,080000,Z1,B087,C059,34,T000
20250911,080000,Z5,B177,C060,12,T009
20250911,080000,Z2,B112,C061,29,T000
20250911,080000,Z2,B167,C062,23,T000
20250911,080000,Z5,B223,C063,40,T000
20250911,080000,Z5,B042,C064,15,T000
20250911,080000,Z4,B119,C065,100,T000
20250911,080000,Z1,B057,C066,14,T005
20250911,080000,Z3,B139,C067,93,T000
20250911,080000,Z5,B018,C068,14,T004
20250911,080000,Z4,B225,C069,54,T000
20250911,080000,Z2,B026,C070,96,T000
20250911,080000,Z5,B175,C071,38,T000
20250911,080000,Z2,B297,C072,10,T010
20250911,080000,Z4,B022,C073,57,T000
20250911,080000,Z5,B215,C074,34,T000
20250911,080000,Z4,B219,C075,8,T002
20250911,080000,Z3,B237,C076,47,T000
20250911,080000,Z1,B186,C077,51,T000
20250911,080000,Z3,B206,C078,13,T003
20250911,080000,Z2,B233,C079,12,T007
20250911,080000,Z5,B291,C080,97,T000
20250911,080000,Z4,B137,C081,9,T010
20250911,080000,Z1,B103,C082,25,T000
20250911,080000,Z3,B268,C083,14,T005
20250911,080000,Z3,B300,C084,27,T000
20250911,080000,Z1,B191,C085,12,T007
20250911,080000,Z4,B118,C086,15,T004
20250911,080000,Z3,B193,C087,33,T000
20250911,080000,Z5,B094,C088,10,T005
20250911,080000,Z1,B001,C089,37,T000
20250911,080000,Z5,B173,C090,15,T014
20250911,080000,Z4,B036,C091,11,T005
20250911,080000,Z1,B279,C092,88,T000
20250911,080000,Z4,B276,C093,30,T000
20250911,080000,Z5,B005,C094,6,T009
20250911,080000,Z3,B300,C095,91,T000
20250911,080000,Z5,B020,C096,81,T000
20250911,080000,Z4,B086,C097,31,T000
20250911,080000,Z1,B298,C098,9,T004
20250911,080000,Z2,B093,C099,30,T000
20250911,080000,Z5,B104,C100,29,T000
20250912,080000,Z2,B159,C001,34,T000
20250912,080000,Z4,B036,C002,42,T000
20250912,080000,Z3,B232,C003,39,T000
20250912,080000,Z2,B169,C004,44,T000
20250912,080000,Z5,B055,C005,71,T000
20250912,080000,Z3,B105,C006,59,T000
20250912,080000,Z3,B257,C007,28,T000
20250912,080000,Z2,B070,C008,25,T000
20250912,080000,Z3,B261,C009,25,T000
20250912,080000,Z4,B024,C010,12,T010
20250912,080000,Z4,B099,C011,58,T000
20250912,080000,Z1,B019,C012,16,T000
20250912,080000,Z1,B205,C013,28,T000
20250912,080000,Z1,B126,C014,41,T000
20250912,080000,Z3,B187,C015,27,T000
20250912,080000,Z5,B218,C016,29,T000
20250912,080000,Z4,B277,C017,40,T000
20250912,080000,Z3,B155,C018,51,T000
20250912,080000,Z4,B065,C019,15,T012
20250912,080000,Z2,B172,C020,26,T000
20250912,080000,Z4,B236,C021,39,T000
20250912,080000,Z5,B025,C022,27,T000
20250912,080000,Z5,B056,C023,50,T000
20250912,080000,Z4,B113,C024,16,T000
20250912,080000,Z5,B262,C025,45,T000
20250912,080000,Z4,B045,C026,30,T000
20250912,080000,Z1,B181,C027,21,T000
20250912,080000,Z5,B098,C028,32,T000
20250912,080000,Z4,B142,C029,34,T000
20250912,080000,Z5,B253,C030,52,T000
20250912,080000,Z1,B083,C031,41,T000
20250912,080000,Z1,B138,C032,21,T000
20250912,080000,Z5,B254,C033,56,T000
20250912,080000,Z3,B185,C034,15,T008
20250912,080000,Z3,B027,C035,55,T000
20250912,080000,Z2,B093,C036,41,T000
20250912,080000,Z3,B232,C037,43,T000
20250912,080000,Z1,B212,C038,43,T000
20250912,080000,Z4,B190,C039,10,T009
20250912,080000,Z5,B241,C040,45,T000
20250912,080000,Z2,B154,C041,58,T000
20250912,080000,Z3,B268,C042,54,T000
20250912,080000,Z5,B211,C043,33,T000
20250912,080000,Z3,B268,C044,41,T000
20250912,080000,Z3,B157,C045,31,T000
20250912,080000,Z5,B016,C046,6,T001
20250912,080000,Z3,B295,C047,33,T000
20250912,080000,Z3,B289,C048,48,T000
20250912,080000,Z3,B124,C049,99,T000
20250912,080000,Z4,B099,C050,99,T000
20250912,080000,Z2,B238,C051,33,T000
20250912,080000,Z2,B030,C052,100,T000
20250912,080000,Z5,B104,C053,31,T000
20250912,080000,Z1,B015,C054,30,T000
20250912,080000,Z1,B212,C055,41,T000
20250912,080000,Z3,B222,C056,26,T000
20250912,080000,Z2,B007,C057,37,T000
20250912,080000,Z4,B080,C058,28,T000
20250912,080000,Z1,B087,C059,55,T000
20250912,080000,Z5,B177,C060,26,T000
20250912,080000,Z2,B112,C061,44,T000
20250912,080000,Z2,B167,C062,45,T000
20250912,080000,Z5,B223,C063,52,T000
20250912,080000,Z5,B042,C064,31,T000
20250912,080000,Z4,B119,C065,15,T009
20250912,080000,Z1,B057,C066,37,T000
20250912,080000,Z3,B139,C067,9,T009
20250912,080000,Z5,B018,C068,27,T000
20250912,080000,Z4,B225,C069,68,T000
20250912,080000,Z2,B026,C070,13,T015
20250912,080000,Z5,B175,C071,54,T000
20250912,080000,Z2,B297,C072,24,T000
20250912,080000,Z4,B022,C073,76,T000
20250912,080000,Z5,B215,C074,53,T000
20250912,080000,Z4,B219,C075,29,T000
20250912,080000,Z3,B237,C076,63,T000
20250912,080000,Z1,B186,C077,68,T000
20250912,080000,Z3,B206,C078,34,T000
20250912,080000,Z2,B233,C079,25,T000
20250912,080000,Z5,B291,C080,12,T008
20250912,080000,Z4,B137,C081,22,T000
20250912,080000,Z1,B103,C082,48,T000
20250912,080000,Z3,B268,C083,28,T000
20250912,080000,Z3,B300,C084,48,T000
20250912,080000,Z1,B191,C085,33,T000
20250912,080000,Z4,B118,C086,31,T000
20250912,080000,Z3,B193,C087,48,T000
20250912,080000,Z5,B094,C088,32,T000
20250912,080000,Z1,B001,C089,50,T000
20250912,080000,Z5,B173,C090,33,T000
20250912,080000,Z4,B036,C091,21,T000
20250912,080000,Z1,B279,C092,8,T014
20250912,080000,Z4,B276,C093,47,T000
20250912,080000,Z5,B005,C094,17,T000
20250912,080000,Z3,B300,C095,11,T004
20250912,080000,Z5,B020,C096,14,T004
20250912,080000,Z4,B086,C097,44,T000
20250912,080000,Z1,B298,C098,21,T000
20250912,080000,Z2,B093,C099,41,T000
20250912,080000,Z5,B104,C100,47,T000
20250913,080000,Z2,B159,C001,47,T000
20250913,080000,Z4,B036,C002,52,T000
20250913,080000,Z3,B232,C003,60,T000
20250913,080000,Z2,B169,C004,59,T000
20250913,080000,Z5,B055,C005,90,T000
20250913,080000,Z3,B105,C006,74,T000
20250913,080000,Z3,B257,C007,52,T000
20250913,080000,Z2,B070,C008,50,T000
20250913,080000,Z3,B261,C009,39,T000
20250913,080000,Z4,B024,C010,28,T000
20250913,080000,Z4,B099,C011,75,T000
20250913,080000,Z1,B019,C012,29,T000
20250913,080000,Z1,B205,C013,42,T000
20250913,080000,Z1,B126,C014,61,T000
20250913,080000,Z3,B187,C015,39,T000
20250913,080000,Z5,B218,C016,48,T000
20250913,080000,Z4,B277,C017,54,T000
20250913,080000,Z3,B155,C018,62,T000
20250913,080000,Z4,B065,C019,36,T000
20250913,080000,Z2,B172,C020,46,T000
20250913,080000,Z4,B236,C021,59,T000
20250913,080000,Z5,B025,C022,38,T000
20250913,080000,Z5,B056,C023,75,T000
20250913,080000,Z4,B113,C024,40,T000
20250913,080000,Z5,B262,C025,60,T000
20250913,080000,Z4,B045,C026,51,T000
20250913,080000,Z1,B181,C027,45,T000
20250913,080000,Z5,B098,C028,49,T000
20250913,080000,Z4,B142,C029,55,T000
20250913,080000,Z5,B253,C030,69,T000
20250913,080000,Z1,B083,C031,60,T000
20250913,080000,Z1,B138,C032,38,T000
20250913,080000,Z5,B254,C033,70,T000
20250913,080000,Z3,B185,C034,35,T000
20250913,080000,Z3,B027,C035,71,T000
20250913,080000,Z2,B093,C036,61,T000
20250913,080000,Z3,B232,C037,61,T000
20250913,080000,Z1,B212,C038,59,T000
20250913,080000,Z4,B190,C039,29,T000
20250913,080000,Z5,B241,C040,63,T000
20250913,080000,Z2,B154,C041,77,T000
20250913,080000,Z3,B268,C042,70,T000
20250913,080000,Z5,B211,C043,48,T000
20250913,080000,Z3,B268,C044,65,T000
20250913,080000,Z3,B157,C045,41,T000
20250913,080000,Z5,B016,C046,19,T000
20250913,080000,Z3,B295,C047,45,T000
20250913,080000,Z3,B289,C048,59,T000
20250913,080000,Z3,B124,C049,5,T003
20250913,080000,Z4,B099,C050,5,T004
20250913,080000,Z2,B238,C051,45,T000
20250913,080000,Z2,B030,C052,9,T014
20250913,080000,Z5,B104,C053,54,T000
20250913,080000,Z1,B015,C054,45,T000
20250913,080000,Z1,B212,C055,53,T000
20250913,080000,Z3,B222,C056,39,T000
20250913,080000,Z2,B007,C057,56,T000
20250913,080000,Z4,B080,C058,49,T000
20250913,080000,Z1,B087,C059,68,T000
20250913,080000,Z5,B177,C060,43,T000
20250913,080000,Z2,B112,C061,55,T000
20250913,080000,Z2,B167,C062,67,T000
20250913,080000,Z5,B223,C063,64,T000
20250913,080000,Z5,B042,C064,52,T000
20250913,080000,Z4,B119,C065,27,T000
20250913,080000,Z1,B057,C066,55,T000
20250913,080000,Z3,B139,C067,32,T000
